2123534,4.0
684231,4.0
1469037,4.0
973120,4.0
1513514,4.0
1513841,5.0
962220,4.0
2450534,4.0
2136526,4.0
1319449,4.0
5987,5.0
2635358,4.0
1754537,4.0
1498217,4.0
995424,4.0
300253,5.0
946102,2.0
707166,5.0
409260,4.0
1670876,5.0
1676445,3.0
2335003,3.0
1706866,4.0
75940,4.0
2181794,4.0
510765,3.0
1267805,5.0
1928445,2.0
117255,2.0
2477303,4.0
247687,5.0
2160486,4.0
140823,3.0
1936206,5.0
1327900,4.0
2563274,4.0
701867,3.0
1600209,3.0
2015481,5.0
1556617,4.0
969495,4.0
1184388,4.0
1605124,3.0
2604976,4.0
309133,3.0
905156,3.0
627390,3.0
1821991,5.0
1109556,1.0
2568589,2.0
1872980,3.0
1235769,1.0
2179800,4.0
2248454,5.0
1767931,4.0
1955628,5.0
134617,3.0
586517,4.0
45117,5.0
1595876,4.0
1060623,2.0
1738753,4.0
2297919,3.0
2254775,3.0
408352,5.0
2611699,5.0
2109010,3.0
719755,4.0
683604,4.0
1610384,2.0
896309,1.0
380673,4.0
1541864,4.0
840623,5.0
285845,4.0
809329,4.0
1812802,5.0
2575943,4.0
919486,5.0
329358,5.0
208435,3.0
714070,4.0
1042614,4.0
1176119,4.0
419691,4.0
976385,4.0
2348784,4.0
2494579,3.0
1271049,4.0
753555,5.0
1233297,4.0
1601333,4.0
1364361,4.0
1085514,5.0
70483,4.0
1653141,5.0
200446,5.0
2075568,5.0
1640539,4.0
575455,5.0
2103176,5.0
2533261,5.0
2449881,5.0
714664,3.0
710178,5.0
1287046,4.0
893789,4.0
1502727,3.0
1801389,3.0
1072939,3.0
2103916,5.0
357192,2.0
2593340,3.0
2299517,4.0
487031,4.0
2152930,2.0
2475685,4.0
2152932,5.0
380854,4.0
179855,5.0
505109,2.0
1417315,5.0
2103314,3.0
123384,5.0
1519692,5.0
192889,4.0
2380312,3.0
1698418,2.0
382186,3.0
283650,5.0
720503,3.0
65883,2.0
1851629,4.0
1569585,5.0
1313905,4.0
1633863,5.0
713559,1.0
2354047,5.0
2491817,3.0
1421436,3.0
977413,2.0
2305014,4.0
2558558,4.0
2350212,4.0
1723291,3.0
2058571,5.0
461070,5.0
2532609,3.0
2115291,4.0
580210,5.0
1399335,3.0
154869,4.0
1985736,2.0
503235,3.0
218972,4.0
2242161,4.0
24704,3.0
1755011,3.0
110947,5.0
356911,3.0
2052789,4.0
1428788,4.0
714678,5.0
1509395,4.0
491531,4.0
334757,5.0
48915,4.0
1990316,4.0
608438,3.0
1927580,3.0
1526640,3.0
74480,4.0
1571232,5.0
2438241,3.0
634586,4.0
32229,4.0
710598,5.0
177103,3.0
75284,4.0
784283,3.0
484675,3.0
2224532,4.0
937212,3.0
1579262,4.0
90810,3.0
431625,5.0
2266937,2.0
908205,3.0
1436655,5.0
2441692,2.0
1772703,3.0
1077173,5.0
2522429,2.0
237738,5.0
237736,4.0
219481,4.0
1432549,3.0
450494,4.0
2447933,4.0
1932113,3.0
802786,4.0
1550961,5.0
2421781,2.0
156331,4.0
42487,5.0
947425,2.0
2415052,4.0
2159447,5.0
557723,5.0
2602922,5.0
2595753,3.0
80365,3.0
1778955,3.0
1811259,3.0
1454516,5.0
2462479,3.0
1814098,3.0
1342785,5.0
2515445,3.0
519744,3.0
2090850,3.0
2622843,4.0
419737,4.0
621003,4.0
1882941,4.0
867800,4.0
564026,4.0
1437925,2.0
1397082,3.0
955706,4.0
1562632,2.0
1771053,5.0
2582971,3.0
1831014,4.0
1930074,4.0
1119113,2.0
658645,4.0
1935937,5.0
